price,rating,state,month,weekend
116.0,8.2,NewJersey,January,0
264.0,9.6,NewJersey,January,0
135.0,8.1,NewJersey,January,0
113.0,7.1,NewJersey,January,0
163.0,7.4,NewJersey,January,0
127.0,8.0,NewJersey,January,0
207.0,7.8,NewJersey,January,0
112.0,7.6,NewJersey,January,0
165.0,8.1,NewJersey,January,0
155.0,6.8,NewJersey,January,0
178.0,8.7,NewJersey,January,0
168.0,7.7,NewJersey,January,0
281.0,8.3,NewJersey,January,0
119.0,9.0,NewJersey,January,0
114.0,7.1,NewJersey,January,0
166.0,8.4,NewJersey,January,0
135.0,8.2,NewJersey,January,0
148.0,7.5,NewJersey,January,0
158.0,8.4,NewJersey,January,0
138.0,8.1,NewJersey,January,0
230.0,8.4,NewJersey,January,0
174.0,8.3,NewJersey,January,0
97.0,8.1,NewJersey,January,0
107.0,7.8,NewJersey,January,0
71.0,8.2,NewJersey,January,0
115.0,8.5,NewJersey,January,0
116.0,8.2,NewJersey,January,0
264.0,9.6,NewJersey,January,0
135.0,8.1,NewJersey,January,0
113.0,7.1,NewJersey,January,0
163.0,7.4,NewJersey,January,0
127.0,8.0,NewJersey,January,0
207.0,7.8,NewJersey,January,0
112.0,7.6,NewJersey,January,0
165.0,8.1,NewJersey,January,0
155.0,6.8,NewJersey,January,0
178.0,8.7,NewJersey,January,0
168.0,7.7,NewJersey,January,0
281.0,8.3,NewJersey,January,0
119.0,9.0,NewJersey,January,0
114.0,7.1,NewJersey,January,0
166.0,8.4,NewJersey,January,0
135.0,8.2,NewJersey,January,0
148.0,7.5,NewJersey,January,0
158.0,8.4,NewJersey,January,0
138.0,8.1,NewJersey,January,0
230.0,8.4,NewJersey,January,0
174.0,8.3,NewJersey,January,0
97.0,8.1,NewJersey,January,0
107.0,7.8,NewJersey,January,0
71.0,8.2,NewJersey,January,0
115.0,8.5,NewJersey,January,0
116.0,8.2,NewJersey,January,0
264.0,9.6,NewJersey,January,0
135.0,8.1,NewJersey,January,0
113.0,7.1,NewJersey,January,0
163.0,7.4,NewJersey,January,0
127.0,8.0,NewJersey,January,0
207.0,7.8,NewJersey,January,0
112.0,7.6,NewJersey,January,0
165.0,8.1,NewJersey,January,0
155.0,6.8,NewJersey,January,0
178.0,8.7,NewJersey,January,0
168.0,7.7,NewJersey,January,0
281.0,8.3,NewJersey,January,0
119.0,9.0,NewJersey,January,0
114.0,7.1,NewJersey,January,0
166.0,8.4,NewJersey,January,0
135.0,8.2,NewJersey,January,0
148.0,7.5,NewJersey,January,0
158.0,8.4,NewJersey,January,0
138.0,8.1,NewJersey,January,0
230.0,8.4,NewJersey,January,0
174.0,8.3,NewJersey,January,0
97.0,8.1,NewJersey,January,0
107.0,7.8,NewJersey,January,0
71.0,8.2,NewJersey,January,0
115.0,8.5,NewJersey,January,0
116.0,8.2,NewJersey,January,0
264.0,9.6,NewJersey,January,0
135.0,8.1,NewJersey,January,0
113.0,7.1,NewJersey,January,0
163.0,7.4,NewJersey,January,0
127.0,8.0,NewJersey,January,0
207.0,7.8,NewJersey,January,0
112.0,7.6,NewJersey,January,0
165.0,8.1,NewJersey,January,0
155.0,6.8,NewJersey,January,0
178.0,8.7,NewJersey,January,0
168.0,7.7,NewJersey,January,0
281.0,8.3,NewJersey,January,0
119.0,9.0,NewJersey,January,0
114.0,7.1,NewJersey,January,0
166.0,8.4,NewJersey,January,0
135.0,8.2,NewJersey,January,0
148.0,7.5,NewJersey,January,0
158.0,8.4,NewJersey,January,0
138.0,8.1,NewJersey,January,0
230.0,8.4,NewJersey,January,0
174.0,8.3,NewJersey,January,0
78.0,7.9,Florida,December,1
108.0,8.4,Florida,December,1
186.0,8.4,Florida,December,1
125.0,8.0,Florida,December,1
152.0,9.0,Florida,December,1
253.0,8.3,Florida,December,1
164.0,8.0,Florida,December,1
275.0,8.8,Florida,December,1
122.0,8.2,Florida,December,1
99.0,8.4,Florida,December,1
170.0,7.9,Florida,December,1
118.0,8.0,Florida,December,1
111.0,8.1,Florida,December,1
540.0,8.3,Florida,December,1
112.0,8.4,Florida,December,1
89.0,9.2,Florida,December,1
70.0,8.6,Florida,December,1
110.0,8.1,Florida,December,1
85.0,7.4,Florida,December,1
332.0,9.0,Florida,December,1
130.0,8.5,Florida,December,1
80.0,8.5,Florida,December,1
169.0,8.9,Florida,December,1
141.0,9.4,Florida,December,1
129.0,8.9,Florida,December,1
309.0,8.0,Florida,December,1
78.0,7.9,Florida,December,1
108.0,8.4,Florida,December,1
186.0,8.4,Florida,December,1
125.0,8.0,Florida,December,1
152.0,9.0,Florida,December,1
253.0,8.3,Florida,December,1
164.0,8.0,Florida,December,1
275.0,8.8,Florida,December,1
122.0,8.2,Florida,December,1
99.0,8.4,Florida,December,1
170.0,7.9,Florida,December,1
118.0,8.0,Florida,December,1
111.0,8.1,Florida,December,1
540.0,8.3,Florida,December,1
112.0,8.4,Florida,December,1
89.0,9.2,Florida,December,1
70.0,8.6,Florida,December,1
110.0,8.1,Florida,December,1
85.0,7.4,Florida,December,1
332.0,9.0,Florida,December,1
130.0,8.5,Florida,December,1
80.0,8.5,Florida,December,1
169.0,8.9,Florida,December,1
141.0,9.4,Florida,December,1
129.0,8.9,Florida,December,1
309.0,8.0,Florida,December,1
78.0,7.9,Florida,December,1
108.0,8.4,Florida,December,1
186.0,8.4,Florida,December,1
125.0,8.0,Florida,December,1
152.0,9.0,Florida,December,1
253.0,8.3,Florida,December,1
164.0,8.0,Florida,December,1
275.0,8.8,Florida,December,1
122.0,8.2,Florida,December,1
99.0,8.4,Florida,December,1
170.0,7.9,Florida,December,1
118.0,8.0,Florida,December,1
111.0,8.1,Florida,December,1
540.0,8.3,Florida,December,1
112.0,8.4,Florida,December,1
89.0,9.2,Florida,December,1
70.0,8.6,Florida,December,1
110.0,8.1,Florida,December,1
85.0,7.4,Florida,December,1
332.0,9.0,Florida,December,1
130.0,8.5,Florida,December,1
80.0,8.5,Florida,December,1
169.0,8.9,Florida,December,1
141.0,9.4,Florida,December,1
129.0,8.9,Florida,December,1
309.0,8.0,Florida,December,1
78.0,7.9,Florida,December,1
108.0,8.4,Florida,December,1
186.0,8.4,Florida,December,1
125.0,8.0,Florida,December,1
152.0,9.0,Florida,December,1
253.0,8.3,Florida,December,1
164.0,8.0,Florida,December,1
275.0,8.8,Florida,December,1
122.0,8.2,Florida,December,1
99.0,8.4,Florida,December,1
170.0,7.9,Florida,December,1
118.0,8.0,Florida,December,1
111.0,8.1,Florida,December,1
540.0,8.3,Florida,December,1
112.0,8.4,Florida,December,1
89.0,9.2,Florida,December,1
70.0,8.6,Florida,December,1
110.0,8.1,Florida,December,1
85.0,7.4,Florida,December,1
332.0,9.0,Florida,December,1
130.0,8.5,Florida,December,1
80.0,8.5,Florida,December,1
169.0,8.9,Florida,December,1
141.0,9.4,Florida,December,1
129.0,8.9,Florida,December,1
309.0,8.0,Florida,December,1
172.0,8.8,Michigan,February,0
71.0,8.5,Michigan,February,0
75.0,7.3,Michigan,February,0
70.0,8.7,Michigan,February,0
124.0,8.7,Michigan,February,0
89.0,9.5,Michigan,February,0
82.0,8.2,Michigan,February,0
90.0,8.4,Michigan,February,0
122.0,8.6,Michigan,February,0
77.0,9.0,Michigan,February,0
144.0,8.7,Michigan,February,0
79.0,8.5,Michigan,February,0
70.0,9.4,Michigan,February,0
99.0,8.7,Michigan,February,0
70.0,8.6,Michigan,February,0
128.0,8.9,Michigan,February,0
157.0,9.2,Michigan,February,0
157.0,7.8,Michigan,February,0
85.0,8.1,Michigan,February,0
66.0,8.4,Michigan,February,0
185.0,8.9,Michigan,February,0
128.0,7.9,Michigan,February,0
132.0,8.3,Michigan,February,0
96.0,8.6,Michigan,February,0
65.0,7.9,Michigan,February,0
172.0,8.8,Michigan,February,0
71.0,8.5,Michigan,February,0
75.0,7.3,Michigan,February,0
70.0,8.7,Michigan,February,0
124.0,8.7,Michigan,February,0
89.0,9.5,Michigan,February,0
82.0,8.2,Michigan,February,0
90.0,8.4,Michigan,February,0
122.0,8.6,Michigan,February,0
77.0,9.0,Michigan,February,0
144.0,8.7,Michigan,February,0
79.0,8.5,Michigan,February,0
70.0,9.4,Michigan,February,0
99.0,8.7,Michigan,February,0
70.0,8.6,Michigan,February,0
128.0,8.9,Michigan,February,0
157.0,9.2,Michigan,February,0
157.0,7.8,Michigan,February,0
85.0,8.1,Michigan,February,0
66.0,8.4,Michigan,February,0
185.0,8.9,Michigan,February,0
128.0,7.9,Michigan,February,0
132.0,8.3,Michigan,February,0
96.0,8.6,Michigan,February,0
65.0,7.9,Michigan,February,0
87.0,7.5,Michigan,February,0
172.0,8.8,Michigan,February,0
71.0,8.5,Michigan,February,0
75.0,7.3,Michigan,February,0
70.0,8.7,Michigan,February,0
124.0,8.7,Michigan,February,0
89.0,9.5,Michigan,February,0
82.0,8.2,Michigan,February,0
90.0,8.4,Michigan,February,0
122.0,8.6,Michigan,February,0
77.0,9.0,Michigan,February,0
144.0,8.7,Michigan,February,0
79.0,8.5,Michigan,February,0
70.0,9.4,Michigan,February,0
99.0,8.7,Michigan,February,0
70.0,8.6,Michigan,February,0
128.0,8.9,Michigan,February,0
157.0,9.2,Michigan,February,0
157.0,7.8,Michigan,February,0
85.0,8.1,Michigan,February,0
66.0,8.4,Michigan,February,0
185.0,8.9,Michigan,February,0
128.0,7.9,Michigan,February,0
132.0,8.3,Michigan,February,0
96.0,8.6,Michigan,February,0
65.0,7.9,Michigan,February,0
87.0,7.5,Michigan,February,0
68.0,7.2,Michigan,February,0
116.0,9.0,Michigan,February,0
87.0,8.9,Michigan,February,0
89.0,9.4,Michigan,February,0
124.0,8.7,Michigan,February,0
82.0,8.9,Michigan,February,0
112.0,8.6,Michigan,February,0
132.0,8.7,Michigan,February,0
116.0,7.4,Michigan,February,0
86.0,8.9,Michigan,February,0
176.0,9.1,Michigan,February,0
97.0,8.7,Michigan,February,0
115.0,7.9,Michigan,February,0
78.0,8.5,Michigan,February,0
70.0,9.2,Michigan,February,0
160.0,8.3,Michigan,February,0
86.0,8.3,Michigan,February,0
145.0,7.8,Michigan,February,0
95.0,8.5,Michigan,February,0
87.0,9.3,Michigan,February,0
127.0,8.6,Michigan,February,0
163.0,8.5,Michigan,February,0
92.0,9.3,Michigan,February,0
141.0,8.0,Michigan,February,0
124.0,9.5,Michigan,February,0
80.0,8.6,Michigan,February,0
171.0,8.3,Michigan,February,0
238.0,8.4,Michigan,February,0
85.0,8.1,Michigan,February,0
72.0,8.8,Michigan,February,0
93.0,8.0,Michigan,February,0
88.0,8.2,Michigan,February,0
108.0,8.9,Michigan,February,0
120.0,7.5,Michigan,February,0
95.0,8.4,Michigan,February,0
63.0,8.9,Michigan,February,0
133.0,8.1,Michigan,February,0
98.0,8.5,Michigan,February,0
127.0,8.5,Michigan,February,0
136.0,7.2,Michigan,February,0
65.0,8.3,Michigan,February,0
82.0,9.2,Michigan,February,0
85.0,7.8,Michigan,February,0
94.0,8.6,Michigan,February,0
85.0,8.5,Michigan,February,0
99.0,8.6,Michigan,February,0
236.0,8.6,Michigan,February,0
94.0,8.5,Michigan,February,0
100.0,8.9,Washington,February,0
106.0,8.5,Washington,February,0
106.0,8.7,Washington,February,0
61.0,7.8,Washington,February,0
74.0,8.7,Washington,February,0
106.0,8.5,Washington,February,0
131.0,8.3,Washington,February,0
56.0,7.7,Washington,February,0
94.0,8.1,Washington,February,0
75.0,8.7,Washington,February,0
85.0,7.8,Washington,February,0
106.0,9.2,Washington,February,0
74.0,8.7,Washington,February,0
91.0,7.8,Washington,February,0
132.0,8.8,Washington,February,0
88.0,8.9,Washington,February,0
100.0,7.2,Washington,February,0
70.0,8.0,Washington,February,0
92.0,8.9,Washington,February,0
92.0,8.7,Washington,February,0
54.0,7.3,Washington,February,0
82.0,8.7,Washington,February,0
110.0,8.0,Washington,February,0
99.0,9.1,Washington,February,0
63.0,6.2,Washington,February,0
97.0,9.4,Washington,February,0
100.0,8.9,Washington,February,0
106.0,8.5,Washington,February,0
106.0,8.7,Washington,February,0
61.0,7.8,Washington,February,0
74.0,8.7,Washington,February,0
106.0,8.5,Washington,February,0
131.0,8.3,Washington,February,0
56.0,7.7,Washington,February,0
94.0,8.1,Washington,February,0
75.0,8.7,Washington,February,0
85.0,7.8,Washington,February,0
106.0,9.2,Washington,February,0
74.0,8.7,Washington,February,0
91.0,7.8,Washington,February,0
132.0,8.8,Washington,February,0
88.0,8.9,Washington,February,0
100.0,7.2,Washington,February,0
70.0,8.0,Washington,February,0
92.0,8.9,Washington,February,0
92.0,8.7,Washington,February,0
54.0,7.3,Washington,February,0
82.0,8.7,Washington,February,0
110.0,8.0,Washington,February,0
99.0,9.1,Washington,February,0
63.0,6.2,Washington,February,0
97.0,9.4,Washington,February,0
100.0,8.9,Washington,February,0
106.0,8.5,Washington,February,0
106.0,8.7,Washington,February,0
61.0,7.8,Washington,February,0
74.0,8.7,Washington,February,0
106.0,8.5,Washington,February,0
131.0,8.3,Washington,February,0
56.0,7.7,Washington,February,0
94.0,8.1,Washington,February,0
75.0,8.7,Washington,February,0
85.0,7.8,Washington,February,0
106.0,9.2,Washington,February,0
74.0,8.7,Washington,February,0
91.0,7.8,Washington,February,0
132.0,8.8,Washington,February,0
88.0,8.9,Washington,February,0
100.0,7.2,Washington,February,0
70.0,8.0,Washington,February,0
92.0,8.9,Washington,February,0
92.0,8.7,Washington,February,0
54.0,7.3,Washington,February,0
82.0,8.7,Washington,February,0
110.0,8.0,Washington,February,0
99.0,9.1,Washington,February,0
63.0,6.2,Washington,February,0
97.0,9.4,Washington,February,0
100.0,8.9,Washington,February,0
106.0,8.5,Washington,February,0
106.0,8.7,Washington,February,0
61.0,7.8,Washington,February,0
74.0,8.7,Washington,February,0
106.0,8.5,Washington,February,0
131.0,8.3,Washington,February,0
56.0,7.7,Washington,February,0
94.0,8.1,Washington,February,0
75.0,8.7,Washington,February,0
85.0,7.8,Washington,February,0
106.0,9.2,Washington,February,0
74.0,8.7,Washington,February,0
91.0,7.8,Washington,February,0
132.0,8.8,Washington,February,0
88.0,8.9,Washington,February,0
100.0,7.2,Washington,February,0
70.0,8.0,Washington,February,0
92.0,8.9,Washington,February,0
92.0,8.7,Washington,February,0
54.0,7.3,Washington,February,0
82.0,8.7,Washington,February,0
110.0,8.0,Washington,February,0
99.0,9.1,Washington,February,0
63.0,6.2,Washington,February,0
97.0,9.4,Washington,February,0
349.0,8.2,Delaware,February,0
88.0,9.0,Delaware,February,0
83.0,9.2,Delaware,February,0
121.0,8.4,Delaware,February,0
115.0,7.5,Delaware,February,0
69.0,9.0,Delaware,February,0
109.0,9.0,Delaware,February,0
132.0,8.3,Delaware,February,0
110.0,7.8,Delaware,February,0
168.0,8.8,Delaware,February,0
72.0,8.9,Delaware,February,0
144.0,8.2,Delaware,February,0
161.0,8.0,Delaware,February,0
108.0,8.3,Delaware,February,0
107.0,9.0,Delaware,February,0
79.0,8.6,Delaware,February,0
72.0,8.6,Delaware,February,0
298.0,8.9,Delaware,February,0
102.0,9.0,Delaware,February,0
117.0,7.3,Delaware,February,0
71.0,7.5,Delaware,February,0
119.0,8.5,Delaware,February,0
71.0,7.8,Delaware,February,0
141.0,8.8,Delaware,February,0
205.0,8.3,Delaware,February,0
67.0,8.4,Delaware,February,0
349.0,8.2,Delaware,February,0
88.0,9.0,Delaware,February,0
83.0,9.2,Delaware,February,0
121.0,8.4,Delaware,February,0
115.0,7.5,Delaware,February,0
69.0,9.0,Delaware,February,0
109.0,9.0,Delaware,February,0
132.0,8.3,Delaware,February,0
110.0,7.8,Delaware,February,0
168.0,8.8,Delaware,February,0
72.0,8.9,Delaware,February,0
144.0,8.2,Delaware,February,0
161.0,8.0,Delaware,February,0
108.0,8.3,Delaware,February,0
107.0,9.0,Delaware,February,0
79.0,8.6,Delaware,February,0
72.0,8.6,Delaware,February,0
298.0,8.9,Delaware,February,0
102.0,9.0,Delaware,February,0
117.0,7.3,Delaware,February,0
71.0,7.5,Delaware,February,0
119.0,8.5,Delaware,February,0
71.0,7.8,Delaware,February,0
141.0,8.8,Delaware,February,0
205.0,8.3,Delaware,February,0
67.0,8.4,Delaware,February,0
349.0,8.2,Delaware,February,0
88.0,9.0,Delaware,February,0
83.0,9.2,Delaware,February,0
121.0,8.4,Delaware,February,0
115.0,7.5,Delaware,February,0
69.0,9.0,Delaware,February,0
109.0,9.0,Delaware,February,0
132.0,8.3,Delaware,February,0
110.0,7.8,Delaware,February,0
168.0,8.8,Delaware,February,0
72.0,8.9,Delaware,February,0
144.0,8.2,Delaware,February,0
161.0,8.0,Delaware,February,0
108.0,8.3,Delaware,February,0
107.0,9.0,Delaware,February,0
79.0,8.6,Delaware,February,0
72.0,8.6,Delaware,February,0
298.0,8.9,Delaware,February,0
102.0,9.0,Delaware,February,0
117.0,7.3,Delaware,February,0
71.0,7.5,Delaware,February,0
119.0,8.5,Delaware,February,0
71.0,7.8,Delaware,February,0
141.0,8.8,Delaware,February,0
205.0,8.3,Delaware,February,0
67.0,8.4,Delaware,February,0
349.0,8.2,Delaware,February,0
88.0,9.0,Delaware,February,0
83.0,9.2,Delaware,February,0
121.0,8.4,Delaware,February,0
115.0,7.5,Delaware,February,0
69.0,9.0,Delaware,February,0
109.0,9.0,Delaware,February,0
132.0,8.3,Delaware,February,0
110.0,7.8,Delaware,February,0
168.0,8.8,Delaware,February,0
72.0,8.9,Delaware,February,0
144.0,8.2,Delaware,February,0
161.0,8.0,Delaware,February,0
108.0,8.3,Delaware,February,0
107.0,9.0,Delaware,February,0
79.0,8.6,Delaware,February,0
72.0,8.6,Delaware,February,0
298.0,8.9,Delaware,February,0
102.0,9.0,Delaware,February,0
117.0,7.3,Delaware,February,0
71.0,7.5,Delaware,February,0
119.0,8.5,Delaware,February,0
71.0,7.8,Delaware,February,0
141.0,8.8,Delaware,February,0
205.0,8.3,Delaware,February,0
67.0,8.4,Delaware,February,0
75.0,8.6,Georgia,December,0
123.0,8.7,Georgia,December,0
172.0,8.7,Georgia,December,0
177.0,8.6,Georgia,December,0
100.0,8.9,Georgia,December,0
712.0,9.7,Georgia,December,0
115.0,8.5,Georgia,December,0
126.0,9.3,Georgia,December,0
85.0,8.4,Georgia,December,0
163.0,8.2,Georgia,December,0
71.0,7.2,Georgia,December,0
101.0,7.5,Georgia,December,0
104.0,7.5,Georgia,December,0
63.0,7.9,Georgia,December,0
93.0,7.9,Georgia,December,0
90.0,7.7,Georgia,December,0
109.0,8.7,Georgia,December,0
59.0,7.2,Georgia,December,0
61.0,7.0,Georgia,December,0
83.0,7.8,Georgia,December,0
203.0,8.5,Georgia,December,0
91.0,7.7,Georgia,December,0
74.0,7.2,Georgia,December,0
272.0,9.2,Georgia,December,0
84.0,8.2,Georgia,December,0
97.0,8.6,Georgia,December,0
75.0,8.6,Georgia,December,0
123.0,8.7,Georgia,December,0
172.0,8.7,Georgia,December,0
177.0,8.6,Georgia,December,0
100.0,8.9,Georgia,December,0
712.0,9.7,Georgia,December,0
115.0,8.5,Georgia,December,0
126.0,9.3,Georgia,December,0
85.0,8.4,Georgia,December,0
163.0,8.2,Georgia,December,0
71.0,7.2,Georgia,December,0
101.0,7.5,Georgia,December,0
104.0,7.5,Georgia,December,0
63.0,7.9,Georgia,December,0
93.0,7.9,Georgia,December,0
90.0,7.7,Georgia,December,0
109.0,8.7,Georgia,December,0
59.0,7.2,Georgia,December,0
61.0,7.0,Georgia,December,0
83.0,7.8,Georgia,December,0
203.0,8.5,Georgia,December,0
91.0,7.7,Georgia,December,0
74.0,7.2,Georgia,December,0
272.0,9.2,Georgia,December,0
84.0,8.2,Georgia,December,0
97.0,8.6,Georgia,December,0
75.0,8.6,Georgia,December,0
123.0,8.7,Georgia,December,0
172.0,8.7,Georgia,December,0
177.0,8.6,Georgia,December,0
100.0,8.9,Georgia,December,0
712.0,9.7,Georgia,December,0
115.0,8.5,Georgia,December,0
126.0,9.3,Georgia,December,0
85.0,8.4,Georgia,December,0
163.0,8.2,Georgia,December,0
71.0,7.2,Georgia,December,0
101.0,7.5,Georgia,December,0
104.0,7.5,Georgia,December,0
63.0,7.9,Georgia,December,0
93.0,7.9,Georgia,December,0
90.0,7.7,Georgia,December,0
109.0,8.7,Georgia,December,0
59.0,7.2,Georgia,December,0
61.0,7.0,Georgia,December,0
83.0,7.8,Georgia,December,0
203.0,8.5,Georgia,December,0
91.0,7.7,Georgia,December,0
74.0,7.2,Georgia,December,0
272.0,9.2,Georgia,December,0
84.0,8.2,Georgia,December,0
97.0,8.6,Georgia,December,0
79.0,7.6,Georgia,December,0
101.0,7.8,Georgia,December,0
130.0,7.6,Georgia,December,0
90.0,8.2,Georgia,December,0
202.0,8.9,Georgia,December,0
126.0,8.3,Georgia,December,0
112.0,8.7,Georgia,December,0
90.0,9.2,Georgia,December,0
67.0,7.6,Georgia,December,0
120.0,8.3,Georgia,December,0
133.0,8.6,Georgia,December,0
79.0,8.0,Georgia,December,0
222.0,9.5,Georgia,December,0
90.0,8.0,Georgia,December,0
78.0,8.2,Georgia,December,0
88.0,8.2,Georgia,December,0
59.0,7.1,Georgia,December,0
102.0,9.0,Georgia,December,0
125.0,8.7,Georgia,December,0
70.0,7.5,Georgia,December,0
78.0,8.5,Georgia,December,0
142.0,8.7,Georgia,December,0
98.0,8.5,Georgia,December,0
120.0,9.0,Georgia,December,0
102.0,8.7,Georgia,December,0
125.0,8.4,Arizona,January,0
122.0,7.7,Arizona,January,0
183.0,9.5,Arizona,January,0
82.0,8.3,Arizona,January,0
154.0,8.6,Arizona,January,0
225.0,8.7,Arizona,January,0
38.0,7.3,Arizona,January,0
125.0,9.0,Arizona,January,0
128.0,8.1,Arizona,January,0
252.0,9.0,Arizona,January,0
99.0,8.5,Arizona,January,0
180.0,8.4,Arizona,January,0
91.0,8.1,Arizona,January,0
51.0,8.0,Arizona,January,0
256.0,9.3,Arizona,January,0
75.0,8.9,Arizona,January,0
309.0,8.7,Arizona,January,0
88.0,8.5,Arizona,January,0
67.0,7.0,Arizona,January,0
115.0,9.2,Arizona,January,0
72.0,8.0,Arizona,January,0
205.0,8.4,Arizona,January,0
92.0,9.8,Arizona,January,0
77.0,7.3,Arizona,January,0
182.0,8.9,Arizona,January,0
219.0,8.4,Arizona,January,0
125.0,8.4,Arizona,January,0
122.0,7.7,Arizona,January,0
183.0,9.5,Arizona,January,0
82.0,8.3,Arizona,January,0
154.0,8.6,Arizona,January,0
225.0,8.7,Arizona,January,0
38.0,7.3,Arizona,January,0
125.0,9.0,Arizona,January,0
128.0,8.1,Arizona,January,0
252.0,9.0,Arizona,January,0
99.0,8.5,Arizona,January,0
180.0,8.4,Arizona,January,0
91.0,8.1,Arizona,January,0
51.0,8.0,Arizona,January,0
256.0,9.3,Arizona,January,0
75.0,8.9,Arizona,January,0
309.0,8.7,Arizona,January,0
88.0,8.5,Arizona,January,0
67.0,7.0,Arizona,January,0
115.0,9.2,Arizona,January,0
72.0,8.0,Arizona,January,0
205.0,8.4,Arizona,January,0
92.0,9.8,Arizona,January,0
77.0,7.3,Arizona,January,0
182.0,8.9,Arizona,January,0
219.0,8.4,Arizona,January,0
125.0,8.4,Arizona,January,0
122.0,7.7,Arizona,January,0
183.0,9.5,Arizona,January,0
82.0,8.3,Arizona,January,0
154.0,8.6,Arizona,January,0
225.0,8.7,Arizona,January,0
38.0,7.3,Arizona,January,0
125.0,9.0,Arizona,January,0
128.0,8.1,Arizona,January,0
252.0,9.0,Arizona,January,0
99.0,8.5,Arizona,January,0
180.0,8.4,Arizona,January,0
91.0,8.1,Arizona,January,0
51.0,8.0,Arizona,January,0
256.0,9.3,Arizona,January,0
75.0,8.9,Arizona,January,0
309.0,8.7,Arizona,January,0
88.0,8.5,Arizona,January,0
67.0,7.0,Arizona,January,0
115.0,9.2,Arizona,January,0
72.0,8.0,Arizona,January,0
205.0,8.4,Arizona,January,0
92.0,9.8,Arizona,January,0
77.0,7.3,Arizona,January,0
182.0,8.9,Arizona,January,0
219.0,8.4,Arizona,January,0
101.0,8.5,Arizona,January,0
146.0,8.9,Arizona,January,0
49.0,7.9,Arizona,January,0
42.0,7.2,Arizona,January,0
74.0,8.1,Arizona,January,0
80.0,8.6,Arizona,January,0
56.0,8.1,Arizona,January,0
127.0,8.4,Arizona,January,0
198.0,8.3,Arizona,January,0
107.0,8.6,Arizona,January,0
63.0,7.3,Arizona,January,0
87.0,8.5,Arizona,January,0
90.0,8.2,Arizona,January,0
154.0,9.5,Arizona,January,0
83.0,7.3,Arizona,January,0
204.0,8.6,Arizona,January,0
129.0,8.9,Arizona,January,0
176.0,8.8,Arizona,January,0
184.0,9.6,Arizona,January,0
141.0,7.8,Arizona,January,0
158.0,8.0,Arizona,January,0
131.0,8.1,Arizona,January,0
162.0,8.8,Arizona,January,0
141.0,8.3,Arizona,January,0
45.0,7.3,Arizona,January,0
95.0,8.8,Arizona,January,0
153.0,9.3,Arizona,January,0
98.0,8.1,Arizona,January,0
78.0,7.9,Arizona,January,0
82.0,8.6,Arizona,January,0
280.0,8.8,Arizona,January,0
110.0,8.1,Arizona,January,0
118.0,7.9,Arizona,January,0
74.0,8.5,Arizona,January,0
196.0,8.4,Arizona,January,0
123.0,8.7,Arizona,January,0
116.0,8.3,Arizona,January,0
94.0,8.0,Arizona,January,0
136.0,8.1,Arizona,January,0
42.0,7.0,Arizona,January,0
83.0,8.1,Arizona,January,0
150.0,9.0,Arizona,January,0
75.0,7.0,Arizona,January,0
172.0,8.9,Arizona,January,0
191.0,9.5,Arizona,January,0
279.0,7.6,Arizona,January,0
155.0,8.9,Arizona,January,0
191.0,8.8,Arizona,January,0
127.0,8.6,Vermont,January,1
99.0,9.1,Vermont,January,1
83.0,8.3,Vermont,January,1
105.0,8.6,Vermont,January,1
71.0,8.4,Vermont,January,1
123.0,8.7,Vermont,January,1
99.0,8.4,Vermont,January,1
51.0,7.8,Vermont,January,1
47.0,7.5,Vermont,January,1
108.0,8.4,Vermont,January,1
128.0,8.9,Vermont,January,1
57.0,8.5,Vermont,January,1
80.0,8.6,Vermont,January,1
137.0,8.1,Vermont,January,1
85.0,9.3,Vermont,January,1
80.0,8.4,Vermont,January,1
96.0,7.1,Vermont,January,1
120.0,8.4,Vermont,January,1
99.0,8.9,Vermont,January,1
65.0,8.4,Vermont,January,1
111.0,7.1,Vermont,January,1
104.0,8.1,Vermont,January,1
127.0,8.8,Vermont,January,1
56.0,7.3,Vermont,January,1
132.0,8.6,Vermont,January,1
134.0,7.3,Vermont,January,1
127.0,8.6,Vermont,January,1
99.0,9.1,Vermont,January,1
83.0,8.3,Vermont,January,1
105.0,8.6,Vermont,January,1
71.0,8.4,Vermont,January,1
123.0,8.7,Vermont,January,1
99.0,8.4,Vermont,January,1
51.0,7.8,Vermont,January,1
47.0,7.5,Vermont,January,1
108.0,8.4,Vermont,January,1
128.0,8.9,Vermont,January,1
57.0,8.5,Vermont,January,1
80.0,8.6,Vermont,January,1
137.0,8.1,Vermont,January,1
85.0,9.3,Vermont,January,1
80.0,8.4,Vermont,January,1
96.0,7.1,Vermont,January,1
120.0,8.4,Vermont,January,1
99.0,8.9,Vermont,January,1
65.0,8.4,Vermont,January,1
111.0,7.1,Vermont,January,1
104.0,8.1,Vermont,January,1
127.0,8.8,Vermont,January,1
56.0,7.3,Vermont,January,1
132.0,8.6,Vermont,January,1
134.0,7.3,Vermont,January,1
127.0,8.6,Vermont,January,1
99.0,9.1,Vermont,January,1
83.0,8.3,Vermont,January,1
105.0,8.6,Vermont,January,1
71.0,8.4,Vermont,January,1
123.0,8.7,Vermont,January,1
99.0,8.4,Vermont,January,1
51.0,7.8,Vermont,January,1
47.0,7.5,Vermont,January,1
108.0,8.4,Vermont,January,1
128.0,8.9,Vermont,January,1
